OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount
4301,3204,7,2020-11-18,2,89.99,179.98
4302,3603,7,2021-06-26,1,89.99,89.99
4303,137,6,2022-07-17,3,149.99,449.97
4304,3571,6,2022-05-16,3,149.99,449.97
4305,2178,8,2021-07-22,1,99.99,99.99
4307,1148,4,2021-05-31,1,39.99,39.99
4308,1676,5,2020-12-21,3,249.99,749.97
4309,1808,6,2022-04-30,3,149.99,449.97
4310,2969,5,2022-05-26,1,249.99,249.99
4311,3620,5,2021-10-14,3,249.99,749.97
4312,2632,6,2021-03-30,2,149.99,299.98
4313,1933,7,2022-12-02,1,89.99,89.99
4315,2838,1,2021-04-25,1,129.99,129.99
4316,1007,5,2020-09-17,1,249.99,249.99
4318,2221,3,2022-05-22,1,179.99,179.99
4319,2415,4,2022-05-18,1,39.99,39.99
4320,46,5,2022-04-01,2,249.99,499.98
4321,1722,5,2020-12-25,1,249.99,249.99
4322,2169,5,2022-01-10,2,249.99,499.98
4323,3324,4,2021-02-16,3,39.99,119.97
4324,2935,2,2021-05-07,1,199.99,199.99
4325,3940,5,2023-03-02,1,249.99,249.99
4326,119,7,2022-09-06,3,89.99,269.96999999999997
4327,3179,7,2020-12-24,3,89.99,269.96999999999997
4330,2881,3,2020-12-07,3,179.99,539.97
4331,2410,5,2020-10-29,2,249.99,499.98
4332,1067,1,2021-02-13,1,129.99,129.99
4333,2555,2,2021-03-06,3,199.99,599.97
4334,1406,8,2022-09-13,2,99.99,199.98
4335,1056,5,2022-09-27,1,249.99,249.99
4336,84,8,2022-06-24,2,99.99,199.98
4337,3891,4,2020-12-04,1,39.99,39.99
4338,112,5,2020-10-08,1,249.99,249.99
4339,24,6,2021-08-01,1,149.99,149.99
4340,580,3,2022-08-23,1,179.99,179.99
4341,3602,6,2020-05-07,1,149.99,149.99
4342,760,5,2020-04-23,2,249.99,499.98
4343,3694,3,2022-03-18,2,179.99,359.98
4345,2788,3,2020-10-08,1,179.99,179.99
4346,2683,4,2021-02-23,1,39.99,39.99
4347,142,3,2020-11-02,3,179.99,539.97
4348,1578,4,2023-01-24,1,39.99,39.99
4349,2268,3,2023-03-18,2,179.99,359.98
4350,213,2,2020-04-11,1,199.99,199.99
4351,1613,1,2021-06-24,1,129.99,129.99
4352,1320,1,2021-05-30,1,129.99,129.99
4353,2621,4,2022-06-04,2,39.99,79.98
4354,3076,7,2021-05-07,2,89.99,179.98
4355,2273,8,2021-09-28,1,99.99,99.99
4356,2424,2,2022-01-13,3,199.99,599.97
4357,2758,7,2022-03-06,2,89.99,179.98
4358,2777,6,2022-04-21,1,149.99,149.99
4359,478,8,2020-07-20,2,99.99,199.98
4360,3250,8,2021-10-17,3,99.99,299.96999999999997
4361,2579,6,2023-01-31,2,149.99,299.98
4362,703,1,2021-05-19,1,129.99,129.99
4363,304,5,2020-09-19,3,249.99,749.97
4364,2523,1,2022-03-23,1,129.99,129.99
4366,1256,5,2023-03-17,2,249.99,499.98
4367,39,1,2021-11-12,1,129.99,129.99
4368,1124,5,2021-11-28,3,249.99,749.97
4369,2658,3,2020-04-11,1,179.99,179.99
4370,1463,5,2021-07-05,2,249.99,499.98
4371,1562,2,2021-08-04,3,199.99,599.97
4372,2431,1,2022-01-09,1,129.99,129.99
4373,1498,8,2022-07-31,3,99.99,299.96999999999997
4374,3214,3,2022-10-03,1,179.99,179.99
4375,1748,3,2021-03-25,2,179.99,359.98
4376,2536,1,2022-09-13,2,129.99,259.98
4379,2582,8,2021-12-16,3,99.99,299.96999999999997
4380,3537,2,2023-03-02,2,199.99,399.98
4381,3903,8,2021-07-26,2,99.99,199.98
4382,403,5,2021-10-28,2,249.99,499.98
4383,260,2,2022-02-13,3,199.99,599.97
4384,745,3,2023-01-10,2,179.99,359.98
4385,354,6,2021-12-14,3,149.99,449.97
4386,3654,4,2022-05-04,3,39.99,119.97
4388,3747,8,2022-03-01,3,99.99,299.96999999999997
4389,3194,3,2021-12-12,2,179.99,359.98
4390,2607,2,2021-10-31,1,199.99,199.99
4391,2112,3,2022-04-07,2,179.99,359.98
4392,2981,1,2022-02-02,3,129.99,389.97
4393,3612,6,2021-11-19,2,149.99,299.98
4394,3385,7,2021-12-14,3,89.99,269.96999999999997
4395,3431,5,2021-04-27,3,249.99,749.97
4396,1998,5,2022-04-17,3,249.99,749.97
4397,2742,3,2021-12-04,1,179.99,179.99
4399,44,8,2022-08-22,3,99.99,299.96999999999997
4400,3774,2,2021-10-01,1,199.99,199.99
4401,734,2,2020-10-13,1,199.99,199.99
4403,3378,2,2022-05-17,3,199.99,599.97
4404,1417,8,2023-02-07,3,99.99,299.96999999999997
4405,1617,6,2021-09-14,3,149.99,449.97
4406,177,7,2022-12-22,3,89.99,269.96999999999997
4407,2072,2,2020-11-03,2,199.99,399.98
4408,1845,1,2022-09-28,2,129.99,259.98
4409,3259,5,2022-02-06,3,249.99,749.97
4410,2929,1,2021-07-27,3,129.99,389.97
4411,2593,4,2021-08-25,3,39.99,119.97
4412,3463,3,2021-08-12,2,179.99,359.98
4413,3857,2,2021-01-13,3,199.99,599.97
4414,1245,5,2020-07-19,3,249.99,749.97
4415,1790,6,2022-05-03,3,149.99,449.97
4416,1607,2,2021-10-18,2,199.99,399.98
4417,3362,2,2020-07-06,1,199.99,199.99
4418,2950,8,2021-06-21,2,99.99,199.98
4419,3487,5,2022-09-08,1,249.99,249.99
4420,489,4,2022-11-25,3,39.99,119.97
4421,844,3,2022-07-14,1,179.99,179.99
4422,1263,6,2022-06-16,2,149.99,299.98
4423,1788,3,2022-05-10,1,179.99,179.99
4424,1279,2,2022-07-02,2,199.99,399.98
4425,3136,3,2020-10-26,2,179.99,359.98
4427,934,7,2022-08-16,1,89.99,89.99
4428,1293,4,2022-05-19,3,39.99,119.97
4429,2796,1,2022-04-28,3,129.99,389.97
4430,2690,4,2020-11-10,1,39.99,39.99
4431,1958,5,2022-03-29,2,249.99,499.98
4432,234,5,2021-10-13,2,249.99,499.98
4433,558,1,2021-07-09,2,129.99,259.98
4434,3868,8,2021-06-03,3,99.99,299.96999999999997
4435,2030,6,2020-11-07,1,149.99,149.99
4436,497,5,2020-12-15,2,249.99,499.98
4437,2068,1,2020-04-08,1,129.99,129.99
4438,1375,6,2022-01-30,3,149.99,449.97
4442,753,8,2022-08-09,2,99.99,199.98
4443,2350,5,2021-10-15,3,249.99,749.97
4444,2190,3,2023-03-12,2,179.99,359.98
4446,822,6,2022-01-04,2,149.99,299.98
4447,1782,4,2022-10-31,2,39.99,79.98
4448,1482,8,2020-12-21,2,99.99,199.98
4449,3915,6,2022-10-12,1,149.99,149.99
4450,1459,6,2022-07-12,3,149.99,449.97
4451,539,3,2022-03-28,1,179.99,179.99
4453,1524,6,2021-03-27,3,149.99,449.97
4455,2431,3,2022-06-27,1,179.99,179.99
4456,198,6,2022-01-31,3,149.99,449.97
4457,2026,3,2023-03-01,1,179.99,179.99
4458,2116,2,2021-06-03,1,199.99,199.99
4459,1947,6,2020-05-24,2,149.99,299.98
4460,2455,3,2020-07-05,3,179.99,539.97
4461,1055,7,2021-11-12,1,89.99,89.99
4462,2471,7,2022-04-15,1,89.99,89.99
4463,1729,8,2020-11-04,3,99.99,299.96999999999997
4464,3932,3,2021-07-19,3,179.99,539.97
4465,1324,7,2022-01-05,1,89.99,89.99
4466,2595,5,2022-01-31,3,249.99,749.97
4467,3814,3,2021-02-09,1,179.99,179.99
4468,664,7,2022-09-25,2,89.99,179.98
4470,14,1,2021-04-17,3,129.99,389.97
4471,3188,6,2020-12-09,1,149.99,149.99
4473,76,4,2021-05-05,3,39.99,119.97
4474,1722,1,2021-04-19,1,129.99,129.99
4476,2710,4,2021-01-27,3,39.99,119.97
4478,2594,2,2022-07-25,1,199.99,199.99
4480,3722,3,2021-01-21,1,179.99,179.99
4481,1039,6,2022-08-29,3,149.99,449.97
4482,1528,5,2021-04-07,3,249.99,749.97
4483,80,2,2021-04-11,3,199.99,599.97
4484,838,6,2020-05-01,3,149.99,449.97
4486,2189,8,2020-09-16,2,99.99,199.98
4488,3234,2,2022-05-30,3,199.99,599.97
4489,3873,6,2021-05-14,2,149.99,299.98
4490,2930,1,2023-02-03,2,129.99,259.98
4492,3321,1,2021-12-14,1,129.99,129.99
4493,2746,7,2021-10-02,1,89.99,89.99
4494,3975,8,2021-04-26,2,99.99,199.98
4495,1864,8,2022-05-20,1,99.99,99.99
4496,1815,6,2022-07-06,3,149.99,449.97
4497,3280,6,2021-08-16,3,149.99,449.97
4498,3645,7,2021-09-16,3,89.99,269.96999999999997
4499,1519,7,2022-06-22,2,89.99,179.98
4500,305,7,2022-05-14,3,89.99,269.96999999999997
4501,1080,5,2021-08-10,3,249.99,749.97
4502,2697,2,2021-10-30,3,199.99,599.97
4503,708,7,2020-10-25,3,89.99,269.96999999999997
4504,3782,3,2023-03-19,1,179.99,179.99
4505,3900,3,2021-06-24,1,179.99,179.99
4506,2406,3,2021-10-05,3,179.99,539.97
4507,2229,7,2020-11-25,1,89.99,89.99
4508,433,3,2022-09-02,1,179.99,179.99
4509,3523,4,2021-12-02,1,39.99,39.99
4511,718,1,2021-09-16,2,129.99,259.98
4512,3077,3,2020-07-26,3,179.99,539.97
4513,1952,4,2021-06-04,1,39.99,39.99
4514,2236,5,2021-01-25,3,249.99,749.97
4515,725,8,2022-01-01,3,99.99,299.96999999999997
4516,1669,2,2022-11-02,1,199.99,199.99
4517,1176,8,2022-03-12,1,99.99,99.99
4518,442,7,2021-04-28,3,89.99,269.96999999999997
4519,3380,5,2021-09-21,3,249.99,749.97
4520,1856,2,2022-03-08,3,199.99,599.97
4521,2581,3,2022-06-22,3,179.99,539.97
4522,1412,4,2021-02-22,1,39.99,39.99
4523,201,1,2021-08-07,1,129.99,129.99
4525,1958,1,2022-03-05,3,129.99,389.97
4526,2861,3,2022-09-06,3,179.99,539.97
4527,2463,1,2022-07-28,1,129.99,129.99
4528,2883,1,2021-02-05,2,129.99,259.98
4529,1899,4,2023-01-05,3,39.99,119.97
4530,571,6,2022-05-20,1,149.99,149.99
4531,3872,7,2022-03-10,1,89.99,89.99
4532,3958,2,2020-08-17,1,199.99,199.99
4534,2898,5,2021-04-11,1,249.99,249.99
4535,3877,4,2021-08-23,3,39.99,119.97
4536,2695,1,2021-09-25,2,129.99,259.98
4537,3054,3,2021-12-09,2,179.99,359.98
4538,2432,3,2022-01-19,3,179.99,539.97
4539,974,1,2022-11-16,1,129.99,129.99
4540,3719,7,2022-02-01,1,89.99,89.99
4541,3458,8,2021-04-20,2,99.99,199.98
4542,343,4,2023-01-16,1,39.99,39.99
4543,2549,4,2021-02-10,3,39.99,119.97
4544,111,7,2022-07-22,3,89.99,269.96999999999997
4545,2529,4,2022-09-11,1,39.99,39.99
4546,810,8,2021-10-05,2,99.99,199.98
4547,3309,2,2022-07-14,3,199.99,599.97
4548,2473,6,2022-02-09,3,149.99,449.97
4550,3783,7,2021-04-24,1,89.99,89.99
4551,2472,7,2020-07-16,2,89.99,179.98
4552,230,7,2022-03-22,3,89.99,269.96999999999997
4553,1278,5,2023-01-10,1,249.99,249.99
4554,1954,2,2022-07-09,1,199.99,199.99
4555,238,3,2020-11-05,3,179.99,539.97
4556,2822,3,2021-08-22,1,179.99,179.99
4557,2276,4,2023-02-25,3,39.99,119.97
4558,2882,2,2021-11-23,3,199.99,599.97
4560,762,8,2023-03-12,3,99.99,299.96999999999997
4561,1561,2,2020-10-08,3,199.99,599.97
4564,1312,8,2022-09-23,2,99.99,199.98
4566,1096,7,2022-02-01,3,89.99,269.96999999999997
4567,1182,6,2020-10-18,3,149.99,449.97
4568,942,3,2021-05-15,1,179.99,179.99
4569,3611,2,2022-01-20,3,199.99,599.97
4571,3865,3,2021-07-21,2,179.99,359.98
4572,627,8,2022-12-11,2,99.99,199.98
4573,1369,2,2022-04-01,2,199.99,399.98
4574,2873,7,2022-01-14,3,89.99,269.96999999999997
4575,3318,4,2023-03-30,3,39.99,119.97
4576,1104,6,2020-12-18,3,149.99,449.97
4578,2713,1,2021-01-30,3,129.99,389.97
4579,1903,3,2021-12-03,3,179.99,539.97
4580,1419,7,2023-02-27,2,89.99,179.98
4581,2324,7,2022-07-13,3,89.99,269.96999999999997
4582,3313,7,2021-06-16,1,89.99,89.99
4583,1066,6,2020-10-31,3,149.99,449.97
4584,3296,2,2022-01-31,1,199.99,199.99
4585,2552,6,2022-06-25,2,149.99,299.98
4586,3349,4,2021-10-15,2,39.99,79.98
4587,2350,3,2020-09-29,2,179.99,359.98
4588,3697,5,2022-04-24,3,249.99,749.97
4589,3785,7,2022-10-04,3,89.99,269.96999999999997
4590,3322,8,2022-03-12,3,99.99,299.96999999999997
4591,2184,5,2021-01-23,1,249.99,249.99
4592,281,1,2022-02-04,2,129.99,259.98
4593,3461,5,2022-04-18,3,249.99,749.97
4594,311,8,2022-08-26,1,99.99,99.99
4595,432,7,2022-10-29,2,89.99,179.98
4597,826,7,2020-08-19,2,89.99,179.98
4599,2221,8,2020-10-21,2,99.99,199.98
4600,3188,8,2023-01-13,2,99.99,199.98
4601,1728,5,2022-05-09,2,249.99,499.98
4606,1943,6,2022-11-20,1,149.99,149.99
4607,3372,2,2021-07-30,2,199.99,399.98
4608,1188,5,2023-02-15,3,249.99,749.97
4609,263,5,2020-10-15,2,249.99,499.98
4611,2308,3,2021-01-17,3,179.99,539.97
4612,1758,7,2022-07-18,1,89.99,89.99
4613,965,6,2023-01-21,1,149.99,149.99
4614,353,1,2022-03-07,1,129.99,129.99
4615,286,7,2020-12-03,1,89.99,89.99
4616,272,8,2020-09-04,1,99.99,99.99
4617,95,5,2020-10-17,3,249.99,749.97
4618,1515,1,2020-10-10,1,129.99,129.99
4619,2687,3,2021-10-20,2,179.99,359.98
4620,2902,5,2022-12-16,2,249.99,499.98
4622,167,4,2022-09-06,3,39.99,119.97
4624,3217,4,2022-12-11,3,39.99,119.97
4625,1879,8,2021-05-31,2,99.99,199.98
4626,3252,2,2021-09-29,3,199.99,599.97
4627,1818,6,2021-11-16,2,149.99,299.98
4628,1659,4,2020-12-23,1,39.99,39.99
4629,682,3,2021-07-18,2,179.99,359.98
4630,793,6,2021-05-26,1,149.99,149.99
4631,2635,1,2022-01-08,1,129.99,129.99
4632,2204,4,2023-03-06,1,39.99,39.99
4633,3286,7,2021-01-10,3,89.99,269.96999999999997
4634,2898,7,2020-11-20,1,89.99,89.99
4635,878,6,2020-05-26,3,149.99,449.97
4636,1445,6,2020-08-24,2,149.99,299.98
4637,2352,5,2021-11-28,3,249.99,749.97
4638,1820,4,2021-09-05,2,39.99,79.98
4639,240,5,2022-01-21,2,249.99,499.98
4640,3978,8,2021-12-25,3,99.99,299.96999999999997
4641,847,1,2021-03-04,3,129.99,389.97
4643,3434,2,2021-04-02,3,199.99,599.97
4644,125,8,2022-10-22,1,99.99,99.99
4645,2597,1,2021-02-24,1,129.99,129.99
4647,3231,7,2021-10-01,2,89.99,179.98
4648,361,2,2020-05-27,1,199.99,199.99
4649,134,5,2022-06-20,2,249.99,499.98
4650,570,5,2020-11-28,1,249.99,249.99
4651,1278,1,2021-06-22,2,129.99,259.98
4652,1176,8,2021-01-18,2,99.99,199.98
4653,1683,6,2020-10-22,2,149.99,299.98
4654,614,7,2021-11-17,2,89.99,179.98
4655,3621,3,2020-10-17,2,179.99,359.98
4656,306,1,2021-08-15,2,129.99,259.98
4657,1151,3,2021-04-09,1,179.99,179.99
4659,2007,7,2022-07-16,2,89.99,179.98
4661,1538,3,2021-06-04,1,179.99,179.99
4663,2939,6,2021-04-01,1,149.99,149.99
4666,1945,5,2022-05-09,2,249.99,499.98
4667,3298,5,2021-08-01,2,249.99,499.98
4668,294,7,2021-07-31,2,89.99,179.98
4670,3665,6,2022-06-28,3,149.99,449.97
4671,824,4,2021-06-15,3,39.99,119.97
4672,75,7,2020-07-11,2,89.99,179.98
4673,1356,4,2023-02-09,3,39.99,119.97
4674,2518,1,2021-05-31,2,129.99,259.98
4675,2099,2,2020-12-04,1,199.99,199.99
4677,1977,4,2020-11-06,1,39.99,39.99
4678,1865,3,2021-06-14,3,179.99,539.97
4679,683,1,2022-07-02,1,129.99,129.99
4680,1403,4,2021-07-07,2,39.99,79.98
4681,2625,3,2021-01-20,3,179.99,539.97
4682,2775,3,2021-09-21,1,179.99,179.99
4684,1215,4,2022-04-28,3,39.99,119.97
4685,3960,3,2021-06-09,3,179.99,539.97
4686,3074,8,2021-10-26,2,99.99,199.98
4688,519,4,2022-10-20,3,39.99,119.97
4689,3463,6,2021-02-24,3,149.99,449.97
4690,741,6,2021-04-19,3,149.99,449.97
4691,2146,6,2021-01-11,1,149.99,149.99
4692,3348,3,2022-06-10,3,179.99,539.97
4694,120,6,2022-09-25,1,149.99,149.99
4695,3978,6,2022-12-20,1,149.99,149.99
4696,3448,6,2022-08-26,2,149.99,299.98
4697,2064,6,2022-11-01,3,149.99,449.97
4698,1408,2,2022-03-25,1,199.99,199.99
4700,2762,1,2020-11-04,2,129.99,259.98
4701,741,5,2021-05-17,3,249.99,749.97
4702,2430,2,2021-05-25,2,199.99,399.98
4703,1958,8,2020-04-07,2,99.99,199.98
4704,3983,8,2021-07-14,1,99.99,99.99
4705,442,6,2021-02-09,3,149.99,449.97
4709,1634,8,2020-04-19,1,99.99,99.99
4710,2699,5,2022-03-29,3,249.99,749.97
4711,3032,8,2022-04-23,1,99.99,99.99
4713,2617,4,2023-02-04,1,39.99,39.99
4714,3271,8,2022-08-14,3,99.99,299.96999999999997
4715,1094,1,2020-12-27,1,129.99,129.99
4716,690,4,2021-04-02,1,39.99,39.99
4717,2788,4,2023-02-17,2,39.99,79.98
4718,3273,2,2021-08-24,3,199.99,599.97
4721,2130,8,2021-04-11,3,99.99,299.96999999999997
4722,1270,3,2020-10-18,3,179.99,539.97
4723,777,2,2022-04-30,2,199.99,399.98
4724,336,3,2022-04-08,2,179.99,359.98
4725,1337,8,2022-12-05,1,99.99,99.99
4726,1281,7,2022-12-25,1,89.99,89.99
4727,1025,2,2021-03-09,2,199.99,399.98
4728,2897,3,2022-05-01,1,179.99,179.99
4729,2685,8,2022-02-07,3,99.99,299.96999999999997
4730,1144,5,2021-10-03,2,249.99,499.98
4731,2722,6,2021-09-16,3,149.99,449.97
4732,2625,4,2021-05-05,2,39.99,79.98
4733,3263,4,2022-02-14,2,39.99,79.98
4734,2778,1,2021-12-10,1,129.99,129.99
4736,2835,8,2022-02-09,1,99.99,99.99
4737,2083,5,2020-10-15,2,249.99,499.98
4738,567,7,2022-02-19,2,89.99,179.98
4739,2040,2,2021-10-07,3,199.99,599.97
4740,2124,8,2022-04-10,2,99.99,199.98
4741,3620,7,2021-03-16,1,89.99,89.99
4742,3749,7,2021-09-07,3,89.99,269.96999999999997
4743,3194,2,2021-08-11,2,199.99,399.98
4744,3779,4,2021-07-26,1,39.99,39.99
4745,2039,7,2022-08-14,1,89.99,89.99
4747,2863,7,2021-06-22,2,89.99,179.98
4748,696,6,2022-03-29,1,149.99,149.99
4749,1415,1,2020-08-30,3,129.99,389.97
4750,2584,1,2021-01-05,3,129.99,389.97
4751,2987,6,2021-11-27,2,149.99,299.98
4752,3957,4,2021-12-23,3,39.99,119.97
4753,440,1,2022-01-25,3,129.99,389.97
4755,2324,3,2021-09-10,1,179.99,179.99
4756,3756,2,2023-02-26,3,199.99,599.97
4757,2093,5,2021-04-19,2,249.99,499.98
4758,209,3,2022-09-19,3,179.99,539.97
4759,639,5,2021-03-04,2,249.99,499.98
4760,1771,5,2022-09-14,3,249.99,749.97
4761,1889,5,2020-10-16,3,249.99,749.97
4762,3181,8,2022-10-31,3,99.99,299.96999999999997
4763,48,3,2021-05-19,3,179.99,539.97
4764,404,6,2021-01-04,2,149.99,299.98
4765,1853,6,2022-03-20,3,149.99,449.97
4766,1358,6,2020-06-19,3,149.99,449.97
4767,1036,2,2020-11-02,3,199.99,599.97
4768,523,1,2020-07-17,1,129.99,129.99
4769,441,8,2021-09-20,3,99.99,299.96999999999997
4771,2211,2,2022-12-23,1,199.99,199.99
4773,1163,8,2021-02-17,1,99.99,99.99
4774,1196,8,2021-05-01,1,99.99,99.99
4775,2271,6,2021-03-12,3,149.99,449.97
4777,2178,2,2021-04-23,2,199.99,399.98
4778,3073,4,2022-09-02,2,39.99,79.98
4780,2012,7,2022-02-08,3,89.99,269.96999999999997
4781,1005,2,2020-12-01,1,199.99,199.99
4782,3426,3,2022-04-05,3,179.99,539.97
4783,3820,4,2022-11-18,3,39.99,119.97
4784,3762,6,2022-07-18,2,149.99,299.98
4785,1002,2,2022-11-09,1,199.99,199.99
4786,511,8,2022-12-27,3,99.99,299.96999999999997
4787,3917,6,2021-08-27,3,149.99,449.97
4788,1293,1,2022-05-24,1,129.99,129.99
4789,1206,3,2021-01-07,1,179.99,179.99
4790,3956,8,2021-06-22,2,99.99,199.98
4791,3086,1,2022-02-23,2,129.99,259.98
4792,3688,6,2022-04-06,1,149.99,149.99
4793,2803,7,2021-01-19,2,89.99,179.98
4794,1393,4,2021-03-01,1,39.99,39.99
4795,2509,6,2023-03-31,1,149.99,149.99
4796,989,6,2022-08-26,3,149.99,449.97
4798,473,1,2020-10-22,3,129.99,389.97
4799,3606,6,2022-10-24,1,149.99,149.99
4802,2610,2,2021-03-10,1,199.99,199.99
4803,77,4,2022-02-28,3,39.99,119.97
4805,1411,5,2023-03-06,1,249.99,249.99
4806,573,6,2022-10-20,2,149.99,299.98
4808,546,6,2020-11-16,3,149.99,449.97
4809,694,2,2022-02-16,3,199.99,599.97
4810,1687,2,2021-09-21,1,199.99,199.99
4811,3320,5,2022-10-19,2,249.99,499.98
4812,2617,3,2021-04-12,2,179.99,359.98
4813,216,4,2022-08-30,3,39.99,119.97
4814,1820,8,2023-03-19,1,99.99,99.99
4815,436,6,2021-10-16,3,149.99,449.97
4816,1085,8,2021-08-03,1,99.99,99.99
4817,1612,7,2022-03-19,2,89.99,179.98
4818,2261,3,2023-02-02,2,179.99,359.98
4820,1982,7,2021-06-22,3,89.99,269.96999999999997
4821,2125,4,2021-01-06,1,39.99,39.99
4823,3537,1,2020-08-18,3,129.99,389.97
4824,102,6,2022-01-15,3,149.99,449.97
4825,2671,6,2023-02-10,2,149.99,299.98
4826,3026,5,2021-01-16,2,249.99,499.98
4827,2980,4,2021-01-01,1,39.99,39.99
4829,3850,4,2021-11-30,3,39.99,119.97
4830,2948,8,2023-01-11,3,99.99,299.96999999999997
4831,3389,6,2023-02-10,1,149.99,149.99
4832,2094,5,2021-08-19,1,249.99,249.99
4833,1926,7,2022-10-17,3,89.99,269.96999999999997
4835,1503,8,2020-06-11,2,99.99,199.98
4837,2655,7,2021-06-03,3,89.99,269.96999999999997
4838,1277,7,2021-04-26,2,89.99,179.98
4839,756,1,2021-01-20,2,129.99,259.98
4840,2051,4,2021-12-03,2,39.99,79.98
4841,813,3,2021-04-26,3,179.99,539.97
4842,798,2,2021-03-01,2,199.99,399.98
4843,682,5,2021-12-01,2,249.99,499.98
4844,276,2,2021-05-20,3,199.99,599.97
4845,2779,7,2021-06-25,1,89.99,89.99
4846,3960,1,2021-04-25,1,129.99,129.99
4847,1089,8,2021-02-21,2,99.99,199.98
4848,2743,4,2020-12-06,2,39.99,79.98
4849,383,5,2022-08-24,2,249.99,499.98
4850,1432,5,2022-01-10,1,249.99,249.99
4851,3758,6,2022-10-01,1,149.99,149.99
4853,502,1,2021-04-28,1,129.99,129.99
4854,3848,8,2020-11-15,1,99.99,99.99
4855,2087,1,2020-11-29,2,129.99,259.98
4856,2055,3,2023-03-08,2,179.99,359.98
4858,371,2,2022-12-08,2,199.99,399.98
4859,1206,5,2020-06-27,2,249.99,499.98
4860,2995,4,2022-03-21,3,39.99,119.97
4862,989,7,2020-11-20,3,89.99,269.96999999999997
4863,3309,1,2020-12-13,2,129.99,259.98
4864,648,8,2022-02-15,2,99.99,199.98
4865,3198,5,2021-12-10,3,249.99,749.97
4866,274,1,2022-05-18,3,129.99,389.97
4867,3704,3,2021-04-07,1,179.99,179.99
4868,3212,5,2021-08-09,3,249.99,749.97
4869,318,8,2020-12-01,2,99.99,199.98
4870,749,6,2022-03-19,2,149.99,299.98
4871,1714,2,2022-05-31,3,199.99,599.97
4874,211,2,2022-05-29,2,199.99,399.98
4875,2140,5,2022-02-22,1,249.99,249.99
4876,296,1,2022-07-27,3,129.99,389.97
4877,1570,7,2021-08-10,3,89.99,269.96999999999997
4879,2727,5,2022-04-20,3,249.99,749.97
4880,3302,1,2020-09-13,1,129.99,129.99
4882,2243,2,2022-10-22,3,199.99,599.97
4883,3349,8,2021-03-06,2,99.99,199.98
4884,541,6,2021-01-18,3,149.99,449.97
4885,1329,4,2022-07-19,3,39.99,119.97
4886,1131,4,2021-10-31,1,39.99,39.99
4887,2122,7,2021-03-05,2,89.99,179.98
4888,2515,8,2020-06-01,2,99.99,199.98
4889,3540,5,2020-04-23,1,249.99,249.99
4890,359,1,2020-06-07,3,129.99,389.97
4891,3733,2,2022-10-01,2,199.99,399.98
4893,431,7,2020-07-03,1,89.99,89.99
4894,3817,3,2023-01-29,2,179.99,359.98
4895,1361,5,2022-01-18,1,249.99,249.99
4896,1455,1,2021-02-23,2,129.99,259.98
4898,1727,4,2020-11-05,1,39.99,39.99
4899,2863,1,2021-09-14,3,129.99,389.97
4900,1838,6,2022-06-09,2,149.99,299.98
4901,2053,8,2022-01-19,1,99.99,99.99
4903,1458,2,2022-04-10,1,199.99,199.99
4904,3703,1,2022-02-22,3,129.99,389.97
4905,3195,8,2021-08-27,3,99.99,299.96999999999997
4906,3198,5,2021-06-15,1,249.99,249.99
4907,1437,4,2021-12-17,1,39.99,39.99
4908,3265,5,2021-10-27,2,249.99,499.98
4909,3533,4,2022-08-05,3,39.99,119.97
4910,2940,2,2022-01-02,1,199.99,199.99
4911,3051,8,2020-10-05,3,99.99,299.96999999999997
4912,3309,5,2022-04-15,1,249.99,249.99
4913,447,3,2020-12-14,1,179.99,179.99
4914,2534,5,2022-08-07,3,249.99,749.97
4915,2694,8,2023-01-18,1,99.99,99.99
4916,952,8,2021-07-25,1,99.99,99.99
4917,3137,7,2022-03-20,2,89.99,179.98
4918,1707,7,2023-01-12,1,89.99,89.99
4920,151,5,2021-04-10,1,249.99,249.99
4921,3179,3,2021-06-24,2,179.99,359.98
4922,2474,1,2021-05-31,2,129.99,259.98
4923,2964,4,2022-01-15,1,39.99,39.99
4924,1247,7,2022-12-17,1,89.99,89.99
4925,3202,1,2021-03-03,1,129.99,129.99
4926,580,4,2021-03-09,2,39.99,79.98
4927,3057,7,2021-01-11,3,89.99,269.96999999999997
4928,2948,7,2021-06-20,1,89.99,89.99
4929,2344,7,2021-11-10,1,89.99,89.99
4930,3492,1,2021-10-02,2,129.99,259.98
4931,196,1,2023-01-03,1,129.99,129.99
4932,1719,8,2023-02-06,3,99.99,299.96999999999997
4933,1026,1,2022-01-02,1,129.99,129.99
4934,269,1,2022-06-30,1,129.99,129.99
4935,3180,6,2021-06-17,1,149.99,149.99
4937,2311,2,2021-09-02,3,199.99,599.97
4938,2564,6,2021-07-05,1,149.99,149.99
4939,1894,7,2021-12-30,3,89.99,269.96999999999997
4940,2868,1,2021-02-06,1,129.99,129.99
4941,1213,6,2021-08-31,2,149.99,299.98
4942,3488,8,2020-10-06,3,99.99,299.96999999999997
4943,778,6,2022-03-25,1,149.99,149.99
4944,1148,1,2021-07-30,1,129.99,129.99
4945,1197,8,2022-05-10,1,99.99,99.99
4946,3970,3,2021-02-11,2,179.99,359.98
4947,2771,1,2021-08-01,1,129.99,129.99
4949,1936,2,2022-06-09,1,199.99,199.99
4950,3468,1,2021-10-22,3,129.99,389.97
4951,1023,8,2020-09-16,1,99.99,99.99
