ResponseID,CustomerID,CampaignID,ResponseDate,Action
1446,528,48,2022-06-23,Ignored
1447,1934,55,2021-09-28,Ignored
1448,1162,44,2020-10-05,Ignored
1449,746,28,2020-11-27,Ignored
1450,3225,47,2020-04-30,Visited Website
1451,3433,43,2021-04-23,Visited Website
1452,3424,29,2020-06-20,Ignored
1453,250,49,2023-02-14,Clicked
1454,1059,2,2020-06-07,Visited Website
1455,3313,33,2021-06-23,Visited Website
1456,1858,32,2020-11-29,Purchased
1457,3804,33,2021-07-15,Purchased
1458,1593,25,2021-10-11,Ignored
1459,2970,34,2020-09-25,Visited Website
1460,2089,31,2020-05-19,Visited Website
1461,1352,21,2021-09-26,Clicked
1462,1575,12,2020-05-16,Purchased
1463,2381,7,2023-01-15,Ignored
1464,199,23,2022-05-30,Ignored
1465,3284,47,2020-05-16,Purchased
1466,3454,25,2021-10-23,Ignored
1467,727,47,2020-04-28,Clicked
1468,951,19,2020-11-30,Purchased
1469,2564,52,2023-02-25,Visited Website
1470,1768,42,2022-10-01,Visited Website
1471,1162,8,2022-11-20,Visited Website
1472,2987,45,2021-12-24,Ignored
1473,3721,5,2023-03-22,Clicked
1474,2224,18,2022-02-25,Visited Website
1475,1231,38,2021-11-08,Ignored
1476,1558,28,2020-11-18,Clicked
1477,3142,29,2020-06-28,Purchased
1478,3726,26,2022-04-18,Purchased
1479,3242,19,2020-11-29,Visited Website
1480,2316,23,2022-06-05,Purchased
1481,2166,17,2022-07-16,Visited Website
1482,2659,10,2022-08-18,Visited Website
1483,539,23,2022-05-28,Ignored
1484,2915,57,2021-10-28,Purchased
1485,3006,15,2021-08-14,Clicked
1486,633,59,2021-11-18,Ignored
1487,1527,43,2021-05-05,Ignored
1488,341,24,2021-07-04,Clicked
1489,1811,37,2020-08-24,Purchased
1490,3864,35,2020-05-02,Ignored
1491,2975,54,2020-08-23,Clicked
1492,886,36,2021-06-30,Visited Website
1493,2734,6,2022-08-03,Clicked
1494,931,37,2020-08-16,Clicked
1495,400,59,2021-12-02,Ignored
1496,1064,9,2022-05-27,Ignored
1497,3304,9,2022-05-26,Ignored
1498,1513,18,2022-03-01,Ignored
1499,3269,17,2022-07-09,Purchased
1500,84,15,2021-08-13,Ignored
1501,1926,54,2020-08-23,Ignored
1502,3811,33,2021-06-25,Ignored
1503,17,8,2022-11-16,Ignored
1504,3603,26,2022-04-15,Ignored
1505,2319,4,2021-09-06,Visited Website
1506,187,56,2022-12-17,Purchased
1507,2099,47,2020-05-07,Clicked
1508,1733,11,2020-07-21,Visited Website
1509,2305,56,2022-12-23,Purchased
1510,873,50,2020-10-02,Purchased
1511,2097,41,2021-07-25,Ignored
1512,2366,37,2020-08-12,Visited Website
1513,3729,4,2021-09-10,Visited Website
1514,3925,45,2021-12-31,Visited Website
1515,2126,5,2023-03-16,Clicked
1516,1825,7,2023-01-23,Ignored
1517,3166,48,2022-07-03,Clicked
1518,523,39,2020-07-02,Ignored
1519,161,13,2022-12-17,Clicked
1520,3414,39,2020-07-12,Clicked
1521,1262,52,2023-03-02,Visited Website
1522,906,60,2022-02-24,Clicked
1523,2617,2,2020-06-09,Ignored
1524,2488,40,2022-04-06,Purchased
1525,1444,20,2021-03-06,Clicked
1526,2199,32,2020-11-25,Visited Website
1527,2560,52,2023-02-23,Clicked
1528,1633,34,2020-10-08,Ignored
1529,1916,10,2022-08-19,Ignored
1530,3301,21,2021-09-26,Visited Website
1531,1271,1,2021-07-02,Ignored
1532,2969,34,2020-10-12,Purchased
1533,338,19,2020-12-11,Clicked
1534,1446,15,2021-08-19,Visited Website
1535,1314,8,2022-11-13,Purchased
1536,1271,18,2022-02-25,Purchased
1537,3778,20,2021-03-11,Visited Website
1538,1385,10,2022-08-08,Visited Website
1539,1284,49,2023-02-25,Clicked
1540,3214,44,2020-10-04,Purchased
1541,787,2,2020-05-31,Clicked
1542,143,2,2020-06-14,Visited Website
1543,2186,16,2021-08-24,Clicked
1544,3964,45,2022-01-02,Ignored
1545,3388,19,2020-11-30,Clicked
1546,2993,19,2020-11-26,Clicked
1547,388,55,2021-09-25,Clicked
1548,3554,42,2022-09-24,Ignored
1549,2138,52,2023-03-02,Ignored
1550,2319,56,2022-12-15,Purchased
1551,956,19,2020-12-02,Clicked
1552,1735,17,2022-07-12,Clicked
1553,1274,25,2021-10-22,Clicked
1554,702,28,2020-12-03,Ignored
1555,1262,23,2022-05-24,Purchased
1556,140,42,2022-09-29,Purchased
1557,2319,25,2021-10-11,Clicked
1558,1682,37,2020-08-17,Purchased
1559,776,49,2023-02-18,Visited Website
1560,497,1,2021-07-14,Ignored
1561,1107,38,2021-11-11,Clicked
1562,3977,3,2021-01-13,Clicked
1563,25,15,2021-08-11,Purchased
1564,1856,7,2023-01-17,Purchased
1565,3212,39,2020-07-03,Purchased
1566,2476,47,2020-05-18,Visited Website
1567,2948,60,2022-02-22,Purchased
1568,2986,36,2021-06-22,Visited Website
1569,1712,50,2020-10-03,Clicked
1570,2654,28,2020-11-18,Purchased
1571,3195,30,2022-07-10,Clicked
1572,3676,43,2021-05-09,Purchased
1573,3742,40,2022-04-14,Visited Website
1574,3271,45,2022-01-03,Purchased
1575,289,48,2022-06-25,Clicked
1576,1734,23,2022-05-24,Purchased
1577,1270,30,2022-07-20,Ignored
1578,1704,18,2022-02-25,Ignored
1579,82,9,2022-05-30,Visited Website
1580,2941,58,2022-12-05,Clicked
1581,1963,47,2020-05-10,Visited Website
1582,2075,30,2022-07-05,Visited Website
1583,2606,34,2020-10-15,Visited Website
1584,2104,43,2021-04-22,Visited Website
1585,3913,35,2020-05-06,Purchased
1586,3228,44,2020-10-06,Ignored
1587,1395,11,2020-07-16,Purchased
1588,3328,58,2022-12-06,Clicked
1589,1150,26,2022-04-15,Purchased
1590,2531,59,2021-12-13,Ignored
1591,3077,3,2021-01-16,Clicked
1592,3421,10,2022-08-11,Purchased
1593,2577,23,2022-05-28,Ignored
1594,478,45,2021-12-25,Purchased
1595,2436,19,2020-12-08,Visited Website
1596,519,56,2022-12-28,Visited Website
1597,2366,44,2020-09-30,Ignored
1598,2059,56,2023-01-02,Visited Website
1599,2303,9,2022-05-24,Ignored
1600,3660,1,2021-07-21,Purchased
1601,927,28,2020-11-21,Visited Website
1602,1256,50,2020-10-15,Ignored
1603,3051,60,2022-02-24,Ignored
1604,1791,58,2022-12-08,Clicked
1605,848,6,2022-07-09,Ignored
1606,2224,12,2020-05-19,Visited Website
1607,2289,11,2020-07-20,Purchased
1608,3555,41,2021-07-24,Purchased
1609,2050,25,2021-10-30,Visited Website
1610,3966,20,2021-03-16,Visited Website
1611,3335,27,2022-12-19,Visited Website
1612,1648,3,2021-01-08,Purchased
1613,3215,46,2021-11-11,Visited Website
1614,2465,34,2020-09-25,Ignored
1615,768,36,2021-06-29,Clicked
1616,2540,28,2020-11-21,Visited Website
1617,1668,27,2022-12-21,Visited Website
1618,1882,55,2021-09-17,Ignored
1619,3165,1,2021-07-16,Ignored
1620,3369,54,2020-08-20,Purchased
1621,426,16,2021-08-30,Ignored
1622,1272,41,2021-07-15,Visited Website
1623,539,1,2021-07-21,Visited Website
1624,2969,54,2020-08-17,Clicked
1625,3154,24,2021-07-13,Ignored
1626,383,52,2023-03-02,Ignored
1627,214,13,2022-12-09,Visited Website
1628,178,50,2020-10-02,Purchased
1629,1735,43,2021-05-08,Ignored
1630,3986,15,2021-08-17,Purchased
1631,3382,22,2022-04-25,Clicked
1632,354,1,2021-07-14,Ignored
1633,1667,40,2022-04-16,Ignored
1634,2754,28,2020-12-01,Visited Website
1635,321,26,2022-04-25,Visited Website
1636,2496,8,2022-11-21,Ignored
1637,3368,5,2023-03-24,Purchased
1638,871,34,2020-10-01,Purchased
1639,1623,47,2020-05-05,Ignored
1640,2741,41,2021-07-22,Clicked
1641,3703,10,2022-08-10,Purchased
1642,1221,45,2021-12-29,Visited Website
1643,2400,20,2021-03-16,Clicked
1644,2452,58,2022-12-09,Visited Website
1645,3772,24,2021-07-24,Ignored
1646,2218,23,2022-05-24,Visited Website
1647,494,58,2022-12-10,Visited Website
1648,502,3,2021-01-24,Visited Website
1649,2437,9,2022-05-24,Clicked
1650,3328,36,2021-06-26,Clicked
1651,3923,40,2022-04-05,Purchased
1652,114,22,2022-04-23,Purchased
1653,1020,3,2021-01-18,Purchased
1654,1163,1,2021-07-07,Purchased
1655,1934,27,2022-12-05,Purchased
1656,2809,33,2021-07-09,Ignored
1657,861,21,2021-09-25,Visited Website
1658,1652,35,2020-04-28,Visited Website
1659,229,8,2022-11-23,Purchased
1660,1205,44,2020-10-07,Purchased
1661,609,55,2021-10-01,Clicked
1662,3201,50,2020-10-12,Purchased
1663,2731,20,2021-03-18,Visited Website
1664,3318,28,2020-11-24,Purchased
1665,715,33,2021-06-22,Purchased
1666,374,59,2021-12-13,Visited Website
1667,3856,30,2022-07-05,Ignored
1668,3457,8,2022-11-12,Clicked
1669,3426,16,2021-08-21,Visited Website
1670,3001,28,2020-12-05,Clicked
1671,2677,1,2021-07-10,Purchased
1672,3277,30,2022-07-21,Visited Website
1673,1619,20,2021-03-10,Visited Website
1674,84,53,2020-10-02,Ignored
1675,3906,42,2022-10-02,Ignored
1676,311,53,2020-10-03,Visited Website
1677,3023,52,2023-02-24,Purchased
1678,3351,26,2022-04-05,Clicked
1679,2854,41,2021-07-15,Ignored
1680,123,44,2020-09-30,Ignored
1681,2876,21,2021-09-17,Ignored
1682,1171,59,2021-11-28,Visited Website
1683,863,7,2023-01-22,Ignored
1684,464,39,2020-07-02,Visited Website
1685,3688,11,2020-07-24,Visited Website
1686,629,48,2022-06-22,Ignored
1687,2642,50,2020-10-10,Visited Website
1688,216,35,2020-05-13,Visited Website
1689,374,58,2022-12-08,Clicked
1690,690,53,2020-10-01,Clicked
1691,2562,34,2020-09-26,Ignored
1692,1442,20,2021-03-13,Ignored
1693,499,43,2021-05-01,Clicked
1694,3190,46,2021-11-15,Purchased
1695,2219,58,2022-12-05,Visited Website
1696,1084,23,2022-06-05,Visited Website
1697,426,48,2022-06-23,Visited Website
1698,3114,29,2020-06-18,Ignored
1699,1215,29,2020-06-18,Ignored
1700,221,35,2020-05-06,Ignored
1701,220,39,2020-07-06,Purchased
1702,1577,13,2022-12-09,Visited Website
1703,2149,45,2022-01-03,Purchased
1704,3443,59,2021-11-28,Purchased
1705,3967,46,2021-11-10,Visited Website
1706,2499,35,2020-04-27,Clicked
1707,3587,20,2021-02-23,Ignored
1708,2679,42,2022-09-18,Visited Website
1709,2338,23,2022-05-30,Clicked
1710,12,24,2021-06-29,Ignored
1711,3466,8,2022-11-12,Visited Website
1712,1171,44,2020-10-06,Ignored
1713,3740,54,2020-08-22,Purchased
1714,3614,59,2021-11-28,Ignored
1715,2062,35,2020-05-16,Ignored
1716,3783,2,2020-06-08,Purchased
1717,180,56,2022-12-25,Clicked
1718,3570,35,2020-05-11,Clicked
1719,2987,52,2023-02-27,Ignored
1720,620,30,2022-07-15,Purchased
1721,2763,12,2020-05-23,Clicked
1722,1458,49,2023-02-26,Visited Website
1723,1051,23,2022-05-28,Visited Website
1724,3031,7,2023-01-14,Ignored
1725,297,33,2021-07-17,Visited Website
1726,1869,26,2022-04-24,Clicked
1727,792,47,2020-05-13,Ignored
1728,1547,58,2022-12-07,Purchased
1729,3331,25,2021-10-15,Clicked
1730,2492,5,2023-03-14,Purchased
1731,397,1,2021-07-10,Ignored
1732,2519,47,2020-04-22,Clicked
1733,560,17,2022-07-07,Clicked
1734,703,58,2022-12-10,Ignored
1735,1054,21,2021-09-21,Clicked
1736,3595,11,2020-08-07,Ignored
1737,252,27,2022-12-18,Visited Website
1738,1815,48,2022-06-25,Ignored
1739,88,35,2020-05-16,Clicked
1740,1411,55,2021-09-29,Purchased
1741,1056,52,2023-02-26,Purchased
1742,3216,16,2021-08-29,Ignored
1743,2528,30,2022-07-03,Ignored
1744,3351,46,2021-11-13,Clicked
1745,931,34,2020-10-05,Clicked
1746,1090,4,2021-09-12,Ignored
1747,2290,31,2020-05-06,Purchased
1748,3842,17,2022-07-03,Purchased
1749,3639,60,2022-02-12,Purchased
1750,2396,47,2020-05-17,Visited Website
1751,3851,1,2021-07-01,Visited Website
1752,1114,52,2023-03-02,Visited Website
1753,3706,12,2020-05-22,Purchased
1754,503,9,2022-05-28,Purchased
1755,2820,14,2022-07-27,Visited Website
1756,797,36,2021-06-20,Clicked
1757,3142,20,2021-02-27,Ignored
1758,2190,38,2021-11-08,Purchased
1759,1085,42,2022-09-20,Purchased
1760,1981,5,2023-03-10,Purchased
1761,2665,60,2022-02-24,Clicked
1762,1673,43,2021-05-07,Clicked
1763,767,37,2020-08-14,Visited Website
1764,138,50,2020-10-11,Clicked
1765,2727,10,2022-08-08,Clicked
1766,1763,17,2022-07-05,Visited Website
1767,198,50,2020-10-17,Clicked
1768,2848,29,2020-06-21,Clicked
1769,3340,16,2021-08-20,Ignored
1770,3372,26,2022-04-18,Purchased
1771,544,54,2020-08-14,Purchased
1772,1943,53,2020-09-29,Clicked
1773,1656,46,2021-11-16,Ignored
1774,3474,31,2020-05-20,Ignored
1775,3844,55,2021-09-17,Visited Website
1776,494,58,2022-12-06,Ignored
1777,3852,30,2022-07-08,Visited Website
1778,1619,51,2022-01-31,Ignored
1779,2172,36,2021-06-27,Clicked
1780,1548,48,2022-06-22,Ignored
1781,1565,54,2020-08-22,Purchased
1782,1827,41,2021-07-16,Visited Website
1783,308,39,2020-07-11,Clicked
1784,1462,33,2021-07-16,Purchased
1785,903,50,2020-10-08,Ignored
1786,2913,19,2020-11-24,Visited Website
1787,1531,21,2021-09-22,Clicked
1788,934,9,2022-05-26,Clicked
1789,1501,59,2021-11-29,Ignored
1790,1008,11,2020-08-02,Purchased
1791,148,43,2021-05-09,Ignored
1792,1072,57,2021-10-31,Purchased
1793,3470,21,2021-09-20,Clicked
1794,3496,16,2021-08-28,Ignored
1795,2853,41,2021-07-19,Clicked
1796,1479,42,2022-09-20,Visited Website
1797,1451,13,2022-12-17,Visited Website
1798,1206,52,2023-02-22,Ignored
1799,2248,32,2020-12-02,Clicked
1800,2127,6,2022-07-19,Purchased
1801,1860,49,2023-02-25,Clicked
1802,3284,48,2022-06-25,Visited Website
1803,1683,17,2022-07-07,Clicked
1804,3091,11,2020-07-15,Clicked
1805,2807,43,2021-04-30,Purchased
1806,2637,32,2020-11-29,Purchased
1807,3831,4,2021-09-11,Clicked
1808,1828,40,2022-04-18,Visited Website
1809,2986,33,2021-06-24,Visited Website
1810,2954,3,2021-01-10,Ignored
1811,1260,15,2021-08-15,Ignored
1812,3255,13,2022-12-09,Purchased
1813,3016,51,2022-02-13,Visited Website
1814,2760,34,2020-09-27,Clicked
1815,1435,3,2021-01-23,Ignored
1816,1269,45,2022-01-03,Visited Website
1817,3922,34,2020-10-01,Purchased
1818,920,51,2022-02-09,Purchased
1819,3717,34,2020-10-01,Clicked
1820,3152,57,2021-10-26,Ignored
1821,185,22,2022-05-07,Purchased
1822,2027,7,2023-01-17,Clicked
1823,758,43,2021-04-22,Purchased
1824,409,4,2021-09-09,Visited Website
1825,880,53,2020-10-04,Ignored
1826,2194,30,2022-07-21,Purchased
1827,254,13,2022-12-16,Clicked
1828,3060,29,2020-06-16,Purchased
1829,3797,45,2021-12-28,Visited Website
1830,3866,22,2022-05-09,Visited Website
1831,1950,51,2022-02-09,Visited Website
1832,28,11,2020-07-14,Ignored
1833,3260,54,2020-08-25,Visited Website
1834,148,15,2021-08-13,Clicked
1835,19,36,2021-06-23,Purchased
1836,2047,11,2020-08-03,Purchased
1837,1557,20,2021-02-26,Purchased
1838,3034,34,2020-09-27,Visited Website
1839,377,26,2022-04-25,Clicked
1840,343,54,2020-08-17,Visited Website
1841,1034,41,2021-07-25,Ignored
1842,2591,18,2022-02-28,Ignored
1843,3443,39,2020-07-03,Clicked
1844,938,22,2022-04-29,Visited Website
1845,3161,39,2020-07-13,Purchased
1846,1343,15,2021-08-20,Ignored
1847,1154,5,2023-03-22,Visited Website
1848,1732,5,2023-03-22,Ignored
1849,1079,38,2021-11-02,Ignored
1850,3854,59,2021-12-09,Ignored
1851,2203,48,2022-07-06,Purchased
1852,3899,53,2020-10-04,Visited Website
1853,1913,27,2022-12-21,Visited Website
1854,3520,6,2022-07-15,Purchased
1855,1371,53,2020-10-04,Clicked
1856,1408,31,2020-06-01,Purchased
1857,2372,41,2021-07-26,Visited Website
1858,1997,4,2021-09-07,Visited Website
1859,3289,31,2020-05-31,Clicked
1860,280,23,2022-05-25,Purchased
1861,3545,3,2021-01-15,Visited Website
1862,3677,34,2020-10-15,Ignored
1863,1102,25,2021-10-18,Clicked
1864,1038,58,2022-12-10,Clicked
1865,2887,24,2021-07-23,Clicked
1866,1873,40,2022-04-23,Ignored
1867,1705,42,2022-09-25,Visited Website
1868,412,54,2020-08-12,Visited Website
1869,3125,30,2022-06-27,Clicked
1870,2333,23,2022-06-05,Visited Website
1871,3604,23,2022-06-08,Clicked
1872,2530,42,2022-09-25,Ignored
1873,753,26,2022-04-14,Visited Website
1874,1811,48,2022-06-30,Clicked
1875,1803,60,2022-02-28,Clicked
1876,3558,6,2022-08-03,Purchased
1877,1379,28,2020-11-24,Clicked
1878,3413,3,2021-01-22,Clicked
1879,3701,29,2020-06-17,Visited Website
1880,351,40,2022-04-03,Visited Website
1881,2643,29,2020-06-27,Purchased
1882,515,9,2022-05-30,Purchased
1883,360,35,2020-05-03,Purchased
1884,1909,58,2022-12-08,Ignored
1885,13,52,2023-03-02,Purchased
1886,3157,16,2021-08-31,Purchased
1887,3853,18,2022-02-27,Purchased
1888,1365,57,2021-10-28,Clicked
1889,430,34,2020-09-25,Ignored
1890,2882,17,2022-07-16,Ignored
1891,372,16,2021-08-30,Ignored
1892,626,28,2020-12-06,Ignored
1893,1525,14,2022-07-24,Clicked
1894,2586,29,2020-06-23,Visited Website
1895,1545,40,2022-04-15,Ignored
1896,3623,21,2021-09-23,Visited Website
1897,3779,8,2022-11-19,Clicked
1898,3531,18,2022-03-01,Visited Website
1899,901,43,2021-05-05,Ignored
1900,3648,24,2021-07-21,Purchased
1901,1079,11,2020-07-30,Purchased
1902,2113,50,2020-10-08,Clicked
1903,1917,25,2021-10-31,Purchased
1904,2278,32,2020-11-30,Clicked
1905,2236,37,2020-08-23,Purchased
1906,3476,8,2022-11-23,Ignored
1907,26,19,2020-11-30,Purchased
1908,1679,5,2023-03-16,Visited Website
1909,85,58,2022-12-08,Ignored
1910,1453,50,2020-10-03,Visited Website
1911,1238,49,2023-02-14,Ignored
1912,3072,30,2022-07-09,Ignored
1913,1102,41,2021-07-21,Clicked
1914,1993,33,2021-06-29,Clicked
1915,2981,57,2021-10-26,Purchased
1916,1401,28,2020-11-20,Clicked
1917,991,13,2022-12-15,Ignored
1918,1843,45,2021-12-24,Clicked
1919,3947,13,2022-12-15,Clicked
1920,3774,26,2022-04-16,Ignored
1921,3656,33,2021-06-27,Ignored
1922,1196,1,2021-07-11,Clicked
1923,1387,2,2020-06-03,Ignored
1924,2278,15,2021-08-21,Clicked
1925,1346,6,2022-08-03,Clicked
1926,3098,32,2020-11-30,Purchased
1927,3934,7,2023-01-17,Purchased
1928,3666,4,2021-09-06,Ignored
1929,1115,36,2021-06-29,Visited Website
1930,1927,51,2022-02-16,Ignored
1931,2552,3,2021-01-25,Purchased
1932,2051,8,2022-11-17,Purchased
1933,782,37,2020-08-22,Visited Website
1934,2166,34,2020-10-11,Purchased
1935,39,39,2020-07-13,Purchased
1936,1835,38,2021-11-05,Clicked
1937,3725,3,2021-01-05,Ignored
1938,169,33,2021-06-25,Visited Website
1939,3879,2,2020-06-14,Ignored
1940,59,58,2022-12-05,Ignored
1941,492,45,2022-01-05,Purchased
1942,810,12,2020-05-15,Visited Website
1943,1321,1,2021-07-09,Clicked
1944,544,38,2021-10-30,Clicked
1945,1146,3,2021-01-21,Ignored
1946,2762,4,2021-09-04,Clicked
1947,982,58,2022-12-05,Visited Website
1948,2254,56,2022-12-29,Ignored
1949,949,10,2022-08-14,Purchased
1950,2690,53,2020-10-02,Visited Website
1951,1940,16,2021-09-03,Visited Website
1952,874,41,2021-07-20,Clicked
1953,3752,46,2021-11-11,Purchased
1954,2626,19,2020-12-12,Clicked
1955,811,35,2020-05-06,Visited Website
1956,3218,34,2020-10-15,Clicked
1957,521,3,2021-01-31,Ignored
1958,3262,3,2021-01-27,Visited Website
1959,300,14,2022-08-08,Clicked
1960,150,38,2021-10-27,Clicked
1961,3323,15,2021-08-17,Purchased
1962,1068,27,2022-12-12,Ignored
1963,529,48,2022-07-02,Purchased
1964,2031,27,2022-12-14,Purchased
1965,1446,8,2022-11-15,Purchased
1966,33,50,2020-10-15,Visited Website
1967,2729,35,2020-04-28,Clicked
1968,711,55,2021-09-17,Visited Website
1969,2101,16,2021-09-03,Ignored
1970,3188,51,2022-02-13,Visited Website
1971,2813,1,2021-07-21,Clicked
1972,358,33,2021-07-13,Visited Website
1973,1747,32,2020-12-02,Visited Website
1974,2061,48,2022-06-27,Visited Website
1975,2878,28,2020-12-05,Ignored
1976,1779,33,2021-07-12,Clicked
1977,1539,15,2021-08-16,Ignored
1978,169,45,2021-12-23,Clicked
1979,3084,3,2021-01-17,Visited Website
1980,362,19,2020-12-04,Purchased
1981,1987,39,2020-07-11,Purchased
1982,2511,20,2021-03-16,Clicked
1983,1485,53,2020-09-30,Clicked
1984,3600,47,2020-05-15,Clicked
1985,3063,22,2022-05-13,Ignored
1986,762,5,2023-03-08,Ignored
1987,3076,32,2020-11-27,Clicked
1988,3883,38,2021-10-27,Visited Website
1989,3446,5,2023-03-14,Purchased
1990,3146,14,2022-08-07,Purchased
1991,3753,28,2020-11-28,Clicked
1992,2621,24,2021-07-20,Visited Website
1993,2160,58,2022-12-10,Purchased
1994,3287,52,2023-02-22,Visited Website
1995,364,56,2022-12-19,Ignored
1996,3167,13,2022-12-10,Visited Website
1997,1705,48,2022-06-22,Clicked
1998,681,20,2021-02-27,Ignored
1999,3007,21,2021-09-19,Ignored
2000,2304,30,2022-07-14,Clicked
2001,484,33,2021-07-05,Visited Website
2002,1139,35,2020-05-02,Ignored
2003,3699,30,2022-07-26,Ignored
2004,265,6,2022-07-21,Ignored
2005,91,40,2022-03-28,Purchased
2006,846,41,2021-07-22,Ignored
2007,947,48,2022-07-03,Purchased
2008,1727,36,2021-06-26,Ignored
2009,497,7,2023-01-10,Visited Website
2010,795,35,2020-05-04,Clicked
2011,1488,46,2021-11-14,Visited Website
2012,154,34,2020-10-10,Visited Website
2013,2675,2,2020-06-05,Ignored
2014,3778,25,2021-10-22,Clicked
2015,2489,57,2021-10-25,Ignored
2016,1652,51,2022-02-07,Visited Website
2017,1278,20,2021-03-21,Purchased
2018,1961,47,2020-05-05,Clicked
2019,3202,20,2021-03-12,Visited Website
2020,2669,25,2021-10-19,Ignored
2021,2820,14,2022-08-05,Visited Website
2022,1166,4,2021-09-08,Purchased
2023,1808,57,2021-10-30,Purchased
2024,1548,6,2022-07-30,Visited Website
2025,2824,8,2022-11-16,Clicked
2026,311,58,2022-12-10,Purchased
2027,1048,57,2021-10-31,Visited Website
2028,3554,59,2021-12-05,Clicked
2029,3940,18,2022-02-26,Purchased
2030,2058,52,2023-02-24,Visited Website
2031,973,51,2022-02-11,Clicked
2032,2424,36,2021-06-25,Clicked
2033,3766,32,2020-11-26,Visited Website
2034,2536,40,2022-03-27,Clicked
2035,2502,32,2020-12-02,Clicked
2036,2919,24,2021-07-14,Clicked
2037,455,14,2022-07-19,Purchased
2038,2193,37,2020-08-25,Visited Website
2039,2733,20,2021-03-11,Clicked
2040,3035,58,2022-12-10,Clicked
2041,3482,22,2022-04-28,Ignored
2042,1452,56,2022-12-13,Clicked
2043,842,5,2023-03-22,Clicked
2044,1815,5,2023-03-16,Visited Website
2045,1339,5,2023-03-09,Clicked
2046,889,43,2021-04-27,Clicked
2047,3854,39,2020-07-13,Purchased
2048,1090,11,2020-08-01,Purchased
2049,1498,40,2022-04-02,Visited Website
2050,1640,32,2020-11-30,Visited Website
2051,3748,13,2022-12-17,Purchased
2052,2811,53,2020-10-03,Clicked
2053,3053,38,2021-11-12,Ignored
2054,460,33,2021-06-28,Visited Website
2055,76,48,2022-07-03,Visited Website
2056,1642,28,2020-11-27,Visited Website
2057,1161,52,2023-02-28,Visited Website
2058,2390,32,2020-11-27,Clicked
2059,438,35,2020-05-12,Clicked
2060,1369,6,2022-08-01,Ignored
2061,2779,55,2021-10-13,Visited Website
2062,497,23,2022-06-04,Purchased
2063,904,10,2022-08-01,Visited Website
2064,1683,27,2022-12-21,Purchased
2065,918,31,2020-05-30,Clicked
2066,1066,20,2021-03-08,Clicked
2067,2023,17,2022-07-04,Ignored
2068,809,60,2022-02-25,Visited Website
2069,2257,46,2021-11-17,Visited Website
2070,626,31,2020-05-24,Ignored
2071,2143,51,2022-02-14,Visited Website
2072,3379,15,2021-08-11,Clicked
2073,867,23,2022-05-28,Visited Website
2074,264,44,2020-10-08,Visited Website
2075,3066,57,2021-10-27,Purchased
2076,370,26,2022-04-24,Ignored
2077,2761,21,2021-09-22,Ignored
2078,491,40,2022-04-22,Visited Website
2079,2846,53,2020-09-25,Clicked
2080,3762,48,2022-06-26,Purchased
2081,3101,51,2022-02-17,Purchased
2082,204,37,2020-08-22,Clicked
2083,720,15,2021-08-19,Ignored
2084,1806,39,2020-07-12,Clicked
2085,2072,23,2022-05-30,Purchased
2086,2732,31,2020-05-16,Ignored
2087,607,13,2022-12-15,Visited Website
2088,950,52,2023-02-24,Purchased
2089,174,8,2022-11-19,Visited Website
2090,168,8,2022-11-22,Ignored
2091,2948,11,2020-07-23,Purchased
2092,2207,13,2022-12-06,Ignored
2093,428,1,2021-07-17,Clicked
2094,3064,33,2021-07-09,Clicked
2095,290,59,2021-11-18,Visited Website
2096,1241,59,2021-11-18,Ignored
2097,2134,50,2020-10-13,Clicked
2098,585,8,2022-11-19,Visited Website
2099,1784,3,2021-01-22,Visited Website
2100,853,2,2020-06-02,Ignored
2101,2760,45,2022-01-01,Visited Website
2102,145,43,2021-04-24,Visited Website
2103,2101,44,2020-10-04,Purchased
2104,2283,42,2022-09-29,Ignored
2105,1202,21,2021-09-21,Clicked
2106,1573,51,2022-02-17,Purchased
2107,3727,18,2022-03-01,Clicked
2108,2943,4,2021-09-17,Visited Website
2109,3169,4,2021-09-04,Visited Website
2110,1406,14,2022-07-22,Ignored
2111,2612,5,2023-03-12,Visited Website
2112,1813,37,2020-08-23,Ignored
2113,822,21,2021-09-16,Visited Website
2114,2099,51,2022-02-15,Visited Website
2115,1541,27,2022-12-10,Purchased
2116,280,52,2023-02-28,Ignored
2117,2318,58,2022-12-05,Ignored
2118,2099,7,2023-01-21,Ignored
2119,858,8,2022-11-13,Purchased
2120,3453,59,2021-12-04,Purchased
2121,3895,49,2023-02-11,Ignored
2122,3328,53,2020-10-03,Visited Website
2123,1474,22,2022-05-03,Visited Website
2124,2627,4,2021-09-08,Clicked
2125,2007,30,2022-06-28,Purchased
2126,2105,11,2020-08-01,Ignored
2127,1385,52,2023-03-03,Purchased
2128,510,30,2022-07-05,Clicked
2129,3957,29,2020-06-20,Clicked
2130,365,5,2023-03-20,Purchased
2131,394,49,2023-02-11,Clicked
2132,2248,48,2022-06-30,Visited Website
2133,3950,55,2021-09-17,Ignored
2134,2259,57,2021-10-23,Visited Website
2135,2384,1,2021-07-10,Clicked
2136,2725,42,2022-10-02,Purchased
2137,1356,59,2021-11-19,Visited Website
2138,1757,40,2022-04-12,Visited Website
2139,1315,35,2020-05-06,Clicked
2140,1242,27,2022-12-18,Clicked
2141,2956,32,2020-11-29,Visited Website
2142,1860,55,2021-10-11,Purchased
2143,1904,11,2020-07-13,Purchased
